Contents_ID,Use,Contents_name,Subcategory_name,시군,구명,도로명주소,지번주소,키워드,다국어,경도,위도,공간객체타입,라인색상,라인패턴,라인두께,전화번호,웹URL,동영상웹링크URL,음성파일웹링크URL,사진정보1,사진정보2,사진정보3,사진정보4,사진정보5,유형,개방시간,소재지용도,변기현황,장애인화장실,기타설비
restsa09_0082,Y,종로3(3)역,정시,,종로구,돈화문로 지하30번지,종로구 묘동 193-1,,KOR,126.9918235,37.5715801,1,#0000FF,L,0,02-6110-3291,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대0유아용보호의자0비상벨2손건조기0
restsa09_0081,Y,종로3(3)역,정시,,종로구,돈화문로 지하30번지,종로구 묘동 76-1,,KOR,126.9917878,37.5718278,1,#0000ff,L,0,02-6110-3291,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자2비상벨14손건조기6
restsa09_0080,Y,안국역,정시,,종로구,율곡로 지하 62,종로구 재동 99,,KOR,126.9859041,37.5767822,1,#0000FF,L,0,02-6110-3281,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자3비상벨12손건조기6
restsa09_0079,Y,경복궁역,정시,,종로구,사직로 지하 130,종로구 적선동 80,,KOR,126.9733039,37.57535986,1,#0000FF,L,0,02-6110-3271,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자1비상벨7손건조기3
restsa09_0078,Y,독립문역,정시,,서대문구,통일로 지하 247,서대문구 현저동 97-1,,KOR,126.9577316,37.57440258,1,#0000FF,L,0,02-6110-3261,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자2비상벨11손건조기6
restsa09_0077,Y,무악재역,정시,,서대문구,통일로 지하 361,서대문구 홍제동 26-12,,KOR,126.9503035,37.58237832,1,#0000FF,L,0,02-6110-3251,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자0비상벨4손건조기3
restsa09_0076,Y,홍제역,정시,,서대문구,통일로 지하 440-1,서대문구 홍제동 253-34,,KOR,126.9442262,37.58870336,1,#0000FF,L,0,02-6110-3241,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대2유아용보호의자0비상벨12손건조기6
restsa09_0075,Y,녹번역,정시,,은평구,통일로 지하 602-1,은평구 녹번동 55-19,,KOR,126.9360058,37.60073758,1,#0000FF,L,0,02-6110-3231,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자0비상벨8손건조기3
restsa09_0074,Y,불광역,정시,,은평구,통일로 지하 723-1 3호선,은평구 대조동 14-152,,KOR,126.9299729,37.61020267,1,#0000FF,L,0,02-6110-3221,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자0비상벨5손건조기3
restsa09_0073,Y,연신내역,정시,,은평구,통일로 지하 849 3호선,은평구 갈현동 389-7,,KOR,126.9211506,37.61895941,1,#0000FF,L,0,02-6110-3211,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자1비상벨4손건조기2
restsa09_0072,Y,구파발역,정시,,은평구,진관2로 지하 15-25,은평구 진관동 67-11,,KOR,126.9187326,37.63683859,1,#0000FF,L,0,02-6110-3201,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대2유아용보호의자0비상벨9손건조기5
restsa09_0071,Y,충정로역,정시,,서대문구,서소문로 지하 17,서대문구 충정로3가 346-4,,KOR,126.9644567,37.55983086,1,#0000FF,L,0,02-6110-2431,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자1비상벨5손건조기2
restsa09_0070,Y,아현역,정시,,마포구,신촌로 지하 270,마포구 아현동 329-2,,KOR,126.9556916,37.55710204,1,#0000FF,L,0,02-6110-2421,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자4비상벨7손건조기4
restsa09_0069,Y,이대역,정시,,마포구,신촌로 지하 180,마포구 대흥동,,KOR,126.9457372,37.55679022,1,#0000FF,L,0,02-6110-2411,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자1비상벨14손건조기3
restsa09_0068,Y,신촌역,정시,,서대문구,신촌로 지하 90,서대문구 창천동 30-35,,KOR,126.936106,37.55543437,1,#0000FF,L,0,02-6110-2401,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자1비상벨13손건조기4
restsa09_0067,Y,홍대입구역,정시,,마포구,양화로 지하 160,마포구 동교동,,KOR,126.9236598,37.55688235,1,#0000FF,L,0,02-6110-2391,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대2유아용보호의자2비상벨21손건조기6
restsa09_0066,Y,합정역,정시,,마포구,양화로 지하 55,마포구 서교동 419-4,,KOR,126.9146232,37.55010799,1,#0000FF,L,0,02-6110-2381,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대2유아용보호의자1비상벨17손건조기4
restsa09_0065,Y,당산역,정시,,영등포구,당산로 229 ,영등포구 당산동6가,,KOR,126.9027122,37.53495344,1,#0000FF,L,0,02-6110-2371,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자2비상벨11손건조기6
restsa09_0064,Y,영등포구청역,정시,,영등포구,당산로 지하 121,영등포구 당산동3가,,KOR,126.8966103,37.52569727,1,#0000FF,L,0,02-6110-2361,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자3비상벨16손건조기6
restsa09_0063,Y,문래역,정시,,영등포구,당산로 지하 28,영등포구 문래동3가,,KOR,126.8947483,37.51791784,1,#0000FF,L,0,02-6110-2351,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨18손건조기6
restsa09_0062,Y,신정네거리역,정시,,양천구,중앙로 지하 261,양천구 신정동 1092,,KOR,126.8529741,37.51979664,1,#0000FF,L,0,02-6110-2461,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨10손건조기6
restsa09_0061,Y,양천구청역,정시,,양천구,목동로3길 지하 33,양천구 신정동,,KOR,126.8660486,37.51269332,1,#0000FF,L,0,02-6110-2451,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자2비상벨6손건조기6
restsa09_0060,Y,도림천역,정시,,구로구,경인로67길 160,구로구 신도림동 271-97,,KOR,126.8826372,37.5144505,1,#0000ff,L,0,02-6110-2441,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자0비상벨3손건조기2
restsa09_0059,Y,신도림역,정시,,구로구,새말로 117-21 ,구로구 신도림동 349-30,,KOR,126.8909288,37.50878614,1,#0000FF,L,0,02-6110-2341,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자0비상벨16손건조기6
restsa09_0058,Y,신도림역,정시,,구로구, 새말로 117-21 ,구로구 신도림동 349-30,,KOR,126.8909288,37.50878614,1,#0000FF,L,0,02-6110-2341,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자0비상벨16손건조기5
restsa09_0057,Y,대림역,정시,,구로구,도림천로 351 ,구로구 구로동 1205,,KOR,126.8949575,37.49328889,1,#0000FF,L,0,02-6110-2331,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자3비상벨16손건조기6
restsa09_0056,Y,구로디지털단지역,정시,,구로구,도림천로 477,구로구 구로동,,KOR,126.9013964,37.4852268,1,#0000FF,L,0,02-6110-2321,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자2비상벨11손건조기6
restsa09_0055,Y,신대방역,정시,,관악구,대림로2,관악구 신림동,,KOR,126.9132812,37.4874985,1,#0000ff,L,0,02-6110-2311,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자5비상벨14손건조기4
restsa09_0054,Y,신림역,정시,,관악구,남부순환로 지하 1614,관악구 신림동,,KOR,126.9297834,37.48421636,1,#0000FF,L,0,02-6110-2301,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자3비상벨14손건조기6
restsa09_0053,Y,봉천역,정시,,관악구, 남부순환로 지하 1721,관악구 봉천동,,KOR,126.941477,37.48255429,1,#0000FF,L,0,02-6110-2291,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자2비상벨10손건조기4
restsa09_0052,Y,서울대입구역,정시,,관악구,남부순환로 지하 1822,관악구 봉천동,,KOR,126.9526268,37.48115218,1,#0000FF,L,0,02-6110-2281,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자1비상벨9손건조기3
restsa09_0051,Y,낙성대역,정시,,관악구,남부순환로1928,관악구 봉천동,,KOR,126.963556,37.4770744,1,#0000ff,L,0,02-6110-2271,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자0비상벨13손건조기4
restsa09_0050,Y,사당(2)역,정시,,관악구,남부순환로 지하 2089,관악구 남현동,,KOR,126.9813896,37.47651891,1,#0000ff,L,0,02-6110-2261,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자3비상벨17손건조기6
restsa09_0049,Y,사당(2)역,정시,,관악구,남부순환로 지하 2089,관악구 남현동,,KOR,126.9813896,37.47651891,1,#0000ff,L,0,02-6110-2261,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자0비상벨6손건조기3
restsa09_0048,Y,방배역,정시,,서초구,방배로 지하 80,서초구 방배동,,KOR,126.9976792,37.48143351,1,#0000FF,L,,02-6110-2251,,,,,,,,,공공개방,"평일 05:38~00:53
토요일 05:37~23:54
일요일 및 공휴일 05:37~23:52",지하철,,"남1,여1",기저귀교환대2유아용보호의자0비상벨11손건조기4
restsa09_0047,Y,서초역,정시,,서초구,서초대로 지하 233,서초구 서초동,,KOR,127.0075699,37.49182129,1,#0000FF,L,,02-6110-2241,,,,,,,,,공공개방,"평일 05:40~00:50
토요일 05:40~00:50
일요일 05:40~23:51",지하철,,"남1,여1",기저귀교환대4유아용보호의자3비상벨12손건조기6
restsa09_0046,Y,교대역(2호선),정시,,서초구,서초대로 지하 294,서초구 서초동 1672-3,,KOR,127.0140753,37.49360897,1,#0000FF,L,,02-6110-2231,,,,,,,,,공공개방,"평일 05:38~00:52
토요일 및 공휴일 05:41~23:53",지하철,,공용1,기저귀교환대3유아용보호의자2비상벨10손건조기3
restsa09_0045,Y,강남역,정시,,강남구, 강남대로 지하 396,강남구 역삼동,,KOR,127.0282896,37.49816122,1,#0000FF,L,0,02-6110-2221,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자3비상벨10손건조기6
restsa09_0044,Y,역삼역,정시,,강남구,테헤란로 지하 156,강남구 역삼동,,KOR,127.036603,37.50071285,1,#0000FF,L,0,02-6110-2211,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자1비상벨10손건조기4
restsa09_0043,Y,선릉역,정시,,강남구,테헤란로 지하 340,강남구 역삼동,,KOR,127.0489295,37.50449882,1,#0000FF,L,0,02-6110-2201,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨13손건조기6
restsa09_0042,Y,삼성역,정시,,강남구,테헤란로 지하 538,강남구 삼성동,,KOR,127.0630605,37.5088571,1,#0000FF,L,0,02-6110-2191,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대3유아용보호의자3비상벨15손건조기6
restsa09_0041,Y,종합운동장역,정시,,송파구, 올림픽로 지하 23,송파구 잠실동,,KOR,127.0733421,37.51096487,1,#0000FF,L,0,02-6110-2181,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자1비상벨8손건조기3
restsa09_0040,Y,종합운동장역,정시,,송파구,올림픽로 지하 23,송파구 잠실동,,KOR,127.0733421,37.51096487,1,#0000FF,L,0,02-6110-2181,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨10손건조기6
restsa09_0039,Y,신천역,정시,,송파구,올림픽로 140,송파구 잠실동,,KOR,127.0860951,37.5116161,1,#0000ff,L,0,02-6110-2171,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨13손건조기6
restsa09_0038,Y,잠실역,정시,,송파구,올림픽로 지하 265,송파구 신천동,,KOR,127.1005835,37.51357068,1,#0000FF,L,0,02-6110-2161,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대2유아용보호의자4비상벨18손건조기6
restsa09_0037,Y,잠실나루역,정시,,송파구,오금로 20,송파구 신천동,,KOR,127.1040722,37.52005926,1,#0000FF,L,0,02-6110-2151,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨11손건조기6
restsa09_0036,Y,강변역,정시,,광진구,강변역로 53,광진구 구의동,,KOR,127.094672,37.53504349,1,#0000FF,L,0,02-6110-2141,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨15손건조기6
restsa09_0035,Y,구의역,정시,,광진구,아차산로 384-1,광진구 자양동 216-14,,KOR,127.0861625,37.53714889,1,#0000FF,L,0,02-6110-2131,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대2유아용보호의자1비상벨8손건조기4
restsa09_0034,Y,건대입구역,정시,,광진구,아차산로 243,광진구 화양동,,KOR,127.0691569,37.54041358,1,#0000FF,L,0,02-6110-2121,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자2비상벨21손건조기6
restsa09_0033,Y,용두역,정시,,동대문구,천호대로 지하 129,동대문구 용두동 38-2,,KOR,127.0378012,37.57435937,1,#0000FF,L,0,02-6110-1361,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자1비상벨3손건조기2
restsa09_0032,Y,용두역,정시,,동대문구,천호대로 지하 129,동대문구 용두동 38-2,,KOR,127.0378012,37.57435937,1,#0000FF,L,0,02-6110-1361,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자1비상벨3손건조기2
restsa09_0031,Y,용두역,정시,,동대문구,천호대로 지하 129,동대문구 용두동 38-2,,KOR,127.0378012,37.57435937,1,#0000FF,L,0,02-6110-1361,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자1비상벨7손건조기2
restsa09_0030,Y,용두역,정시,,동대문구,천호대로 지하 129,동대문구 용두동 38-2,,KOR,127.0378012,37.57435937,1,#0000FF,L,0,02-6110-1361,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자1비상벨6손건조기2
restsa09_0029,Y,신설(2)역,정시,,동대문구,왕산로 지하1,동대문구 신설동 76-41,,KOR,127.0245494,37.57611766,1,#0000ff,L,0,02-6110-1371,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대1유아용보호의자0비상벨4손건조기3
restsa09_0028,Y,신답역,정시,,성동구,천호대로 232,성동구 용답동,,KOR,127.0468041,37.56998407,1,#0000FF,L,0,02-6110-1351,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대2유아용보호의자0비상벨4손건조기1
restsa09_0027,Y,용답역,정시,,성동구, 용답길 86,성동구 사근동,,KOR,127.0507119,37.56199997,1,#0000FF,L,0,02-6110-1341,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,공용1,기저귀교환대2유아용보호의자0비상벨4손건조기1
restsa09_0026,Y,성수역,정시,,성동구,아차산로 100,성동구 성수동2가,,KOR,127.0560108,37.5445686,1,#0000ff,L,0,02-6110-2111,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대2유아용보호의자1비상벨13손건조기6
restsa09_0025,Y,뚝섬역,정시,,성동구,아차산로 18,성동구 성수동1가,,KOR,127.0473484,37.54718364,1,#0000FF,L,0,02-6110-2101,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨13손건조기6
restsa09_0024,Y,한양대역,정시,,성동구,왕십리로 206,성동구 행당동 64-1,,KOR,127.0435677,37.55557299,1,#0000FF,L,0,02-6110-2091,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨19손건조기6
restsa09_0023,Y,왕십리역,정시,,성동구,왕십리로 지하 300,성동구 행당동 168-194,,KOR,127.0374649,37.56130137,1,#0000FF,L,0,02-6110-2081,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대1유아용보호의자1비상벨12손건조기4
restsa09_0022,Y,상왕십리역,정시,,성동구,왕십리로 지하 374,성동구 하왕십리동 903-29,,KOR,127.0289929,37.56442508,1,#0000FF,L,0,02-6110-2071,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자4비상벨14손건조기6
restsa09_0021,Y,신당역,정시,,중구,퇴계로 지하 431-1,중구 신당동 130-23,,KOR,127.0195229,37.56564689,1,#0000FF,L,0,02-6110-2061,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대2유아용보호의자1비상벨14손건조기6
restsa09_0020,Y,동대문역사문화공원(2)역,정시,,중구,을지로 지하 279,중구 을지로7가 7-2,,KOR,127.009117,37.56558273,1,#0000FF,L,0,02-6110-2051,,,,,,,,,공공개방,"정시
(영업시작~종료)",지하철,,"남1,여1",기저귀교환대4유아용보호의자2비상벨21손건조기6
